sequence_id,timestamp_us,x,y,w,h,class_id,confidence
2025_12_23_20_53_46_EVK4_mag7.3,30522300,664,385,56,49,0,0.6902
2025_12_23_20_53_46_EVK4_mag7.3,30562300,664,385,57,50,0,0.6825
2025_12_23_20_53_46_EVK4_mag7.3,30602300,664,385,56,51,0,0.6394
2025_12_23_20_53_46_EVK4_mag7.3,30642300,664,385,54,51,0,0.6462
2025_12_23_20_53_46_EVK4_mag7.3,30682300,664,385,54,51,0,0.6647
2025_12_23_20_53_46_EVK4_mag7.3,30722300,664,385,54,50,0,0.6534
2025_12_23_20_53_46_EVK4_mag7.3,30762300,664,385,54,50,0,0.6897
2025_12_23_20_53_46_EVK4_mag7.3,30802300,664,386,53,50,0,0.673
2025_12_23_20_53_46_EVK4_mag7.3,30842300,664,385,52,50,0,0.646
2025_12_23_20_53_46_EVK4_mag7.3,30882300,669,386,55,50,0,0.6692
2025_12_23_20_53_46_EVK4_mag7.3,30922300,664,386,52,49,0,0.6845
2025_12_23_20_53_46_EVK4_mag7.3,30962300,664,386,50,46,0,0.7115
2025_12_23_20_53_46_EVK4_mag7.3,31002300,664,386,51,45,0,0.7265
2025_12_23_20_53_46_EVK4_mag7.3,31042300,664,386,50,45,0,0.7156
2025_12_23_20_53_46_EVK4_mag7.3,31082300,664,386,51,46,0,0.7143
2025_12_23_20_53_46_EVK4_mag7.3,31122300,664,386,50,44,0,0.7256
2025_12_23_20_53_46_EVK4_mag7.3,31162300,669,386,50,42,0,0.7166
2025_12_23_20_53_46_EVK4_mag7.3,31202300,669,386,49,41,0,0.7348
2025_12_23_20_53_46_EVK4_mag7.3,31242300,669,386,50,42,0,0.7568
2025_12_23_20_53_46_EVK4_mag7.3,31282300,669,386,49,39,0,0.8222
2025_12_23_20_53_46_EVK4_mag7.3,31322300,669,386,51,42,0,0.7679
2025_12_23_20_53_46_EVK4_mag7.3,31362300,670,380,57,48,0,0.7761
2025_12_23_20_53_46_EVK4_mag7.3,31402300,669,385,58,51,0,0.545
2025_12_23_20_53_46_EVK4_mag7.3,31442300,690,184,50,49,0,0.5658
2025_12_23_20_53_46_EVK4_mag7.3,31482300,704,80,54,51,0,0.6032
2025_12_23_20_53_46_EVK4_mag7.3,31522300,714,19,57,57,0,0.5336
2025_12_23_20_53_46_EVK4_mag7.3,35162300,710,12,46,44,0,0.7248
2025_12_23_20_53_46_EVK4_mag7.3,35202300,698,101,53,58,0,0.6726
2025_12_23_20_53_46_EVK4_mag7.3,35242300,687,175,48,50,0,0.7038
2025_12_23_20_53_46_EVK4_mag7.3,35282300,678,237,55,59,0,0.5911
2025_12_23_20_53_46_EVK4_mag7.3,35322300,669,303,55,60,0,0.6539
2025_12_23_20_53_46_EVK4_mag7.3,35362300,659,371,61,60,0,0.6307
2025_12_23_20_53_46_EVK4_mag7.3,35402300,646,445,50,49,0,0.6525
2025_12_23_20_53_46_EVK4_mag7.3,35442300,635,529,54,60,0,0.5727
2025_12_23_20_53_46_EVK4_mag7.3,35482300,623,625,47,45,0,0.5983
2025_12_23_20_53_46_EVK4_mag7.3,35522300,611,702,61,65,0,0.4345
2025_12_23_20_53_46_EVK4_mag7.3,39082300,1274,432,43,35,0,0.4059
2025_12_23_20_53_46_EVK4_mag7.3,39122300,1206,425,72,49,0,0.534
2025_12_23_20_53_46_EVK4_mag7.3,39162300,1126,416,69,50,0,0.7772
2025_12_23_20_53_46_EVK4_mag7.3,39202300,1047,403,71,44,0,0.4844
2025_12_23_20_53_46_EVK4_mag7.3,39242300,969,393,66,51,0,0.6826
2025_12_23_20_53_46_EVK4_mag7.3,39282300,889,379,73,45,0,0.578
2025_12_23_20_53_46_EVK4_mag7.3,39322300,811,371,59,40,0,0.697
2025_12_23_20_53_46_EVK4_mag7.3,39362300,739,357,76,49,0,0.5673
2025_12_23_20_53_46_EVK4_mag7.3,39402300,659,348,82,52,0,0.6572
2025_12_23_20_53_46_EVK4_mag7.3,39442300,591,340,60,43,0,0.6803
2025_12_23_20_53_46_EVK4_mag7.3,39482300,500,326,77,52,0,0.6549
2025_12_23_20_53_46_EVK4_mag7.3,39522300,432,317,69,44,0,0.6344
2025_12_23_20_53_46_EVK4_mag7.3,39562300,339,304,73,47,0,0.6247
2025_12_23_20_53_46_EVK4_mag7.3,39602300,272,295,70,48,0,0.6972
2025_12_23_20_53_46_EVK4_mag7.3,39642300,181,282,79,44,0,0.411
2025_12_23_20_53_46_EVK4_mag7.3,39682300,115,274,62,46,0,0.7111
2025_12_23_20_53_46_EVK4_mag7.3,39722300,34,260,70,45,0,0.5664
2025_12_23_20_53_46_EVK4_mag7.3,39762300,19,259,58,36,0,0.5307
2025_12_23_20_53_46_EVK4_mag7.3,42842300,684,414,58,46,0,0.3919
2025_12_23_20_53_46_EVK4_mag7.3,42882300,763,410,56,45,0,0.7242
2025_12_23_20_53_46_EVK4_mag7.3,42922300,740,401,75,51,0,0.6767
2025_12_23_20_53_46_EVK4_mag7.3,42962300,700,396,77,57,0,0.7502
2025_12_23_20_53_46_EVK4_mag7.3,43002300,683,400,64,50,0,0.7828
2025_12_23_20_53_46_EVK4_mag7.3,43042300,677,400,59,46,0,0.8612
2025_12_23_20_53_46_EVK4_mag7.3,43082300,677,400,60,48,0,0.8455
2025_12_23_20_53_46_EVK4_mag7.3,43122300,671,395,60,52,0,0.8264
2025_12_23_20_53_46_EVK4_mag7.3,43162300,671,394,59,51,0,0.8545
2025_12_23_20_53_46_EVK4_mag7.3,43202300,671,393,60,51,0,0.8379
2025_12_23_20_53_46_EVK4_mag7.3,43242300,669,393,61,52,0,0.768
2025_12_23_20_53_46_EVK4_mag7.3,43282300,669,393,62,52,0,0.721
2025_12_23_20_53_46_EVK4_mag7.3,43322300,670,393,62,53,0,0.7125
2025_12_23_20_53_46_EVK4_mag7.3,43362300,664,387,59,51,0,0.7364
2025_12_23_20_53_46_EVK4_mag7.3,43402300,664,386,60,51,0,0.7445
2025_12_23_20_53_46_EVK4_mag7.3,43442300,663,386,60,52,0,0.7293
2025_12_23_20_53_46_EVK4_mag7.3,43482300,661,386,63,53,0,0.7462
2025_12_23_20_53_46_EVK4_mag7.3,43522300,661,385,61,54,0,0.6978
2025_12_23_20_53_46_EVK4_mag7.3,43562300,660,385,65,58,0,0.7102
2025_12_23_20_53_46_EVK4_mag7.3,43602300,657,380,63,50,0,0.7247
2025_12_23_20_53_46_EVK4_mag7.3,43642300,657,379,64,52,0,0.7351
2025_12_23_20_53_46_EVK4_mag7.3,43682300,651,379,57,50,0,0.7707
2025_12_23_20_53_46_EVK4_mag7.3,43722300,650,378,58,53,0,0.7399
2025_12_23_20_53_46_EVK4_mag7.3,43762300,650,378,59,53,0,0.6932
2025_12_23_20_53_46_EVK4_mag7.3,43802300,651,378,59,53,0,0.6508
2025_12_23_20_53_46_EVK4_mag7.3,43842300,650,378,59,54,0,0.6399
2025_12_23_20_53_46_EVK4_mag7.3,43882300,650,372,56,50,0,0.6359
2025_12_23_20_53_46_EVK4_mag7.3,43922300,651,372,55,50,0,0.6184
2025_12_23_20_53_46_EVK4_mag7.3,43962300,657,378,62,55,0,0.6411
2025_12_23_20_53_46_EVK4_mag7.3,44002300,657,378,62,54,0,0.6651
2025_12_23_20_53_46_EVK4_mag7.3,44042300,657,378,60,52,0,0.6999
2025_12_23_20_53_46_EVK4_mag7.3,44082300,658,379,61,51,0,0.7404
2025_12_23_20_53_46_EVK4_mag7.3,44122300,659,379,60,50,0,0.7432
2025_12_23_20_53_46_EVK4_mag7.3,44162300,659,379,60,50,0,0.7485
2025_12_23_20_53_46_EVK4_mag7.3,44202300,660,380,61,50,0,0.7314
2025_12_23_20_53_46_EVK4_mag7.3,44242300,661,380,61,51,0,0.7506
2025_12_23_20_53_46_EVK4_mag7.3,44282300,661,380,60,49,0,0.7436
2025_12_23_20_53_46_EVK4_mag7.3,44322300,663,379,59,48,0,0.7811
2025_12_23_20_53_46_EVK4_mag7.3,44362300,663,379,59,49,0,0.7821
2025_12_23_20_53_46_EVK4_mag7.3,44402300,663,379,60,49,0,0.7656
2025_12_23_20_53_46_EVK4_mag7.3,44442300,664,379,59,49,0,0.7346
2025_12_23_20_53_46_EVK4_mag7.3,44482300,663,378,58,50,0,0.7327
2025_12_23_20_53_46_EVK4_mag7.3,44522300,663,378,59,50,0,0.7326
2025_12_23_20_53_46_EVK4_mag7.3,44562300,663,378,59,50,0,0.7313
2025_12_23_20_53_46_EVK4_mag7.3,44602300,663,378,58,50,0,0.7229
2025_12_23_20_53_46_EVK4_mag7.3,44642300,663,378,58,50,0,0.6999
2025_12_23_20_53_46_EVK4_mag7.3,44682300,663,378,59,49,0,0.7271
2025_12_23_20_53_46_EVK4_mag7.3,44722300,663,379,57,47,0,0.7383
2025_12_23_20_53_46_EVK4_mag7.3,44762300,663,378,57,47,0,0.749
2025_12_23_20_53_46_EVK4_mag7.3,44802300,663,378,56,48,0,0.7003
2025_12_23_20_53_46_EVK4_mag7.3,44842300,664,378,57,50,0,0.641
2025_12_23_20_53_46_EVK4_mag7.3,44882300,664,378,58,51,0,0.6771
2025_12_23_20_53_46_EVK4_mag7.3,44922300,669,372,57,54,0,0.6893
2025_12_23_20_53_46_EVK4_mag7.3,44962300,669,372,57,55,0,0.6796
2025_12_23_20_53_46_EVK4_mag7.3,45002300,670,372,55,52,0,0.6757
2025_12_23_20_53_46_EVK4_mag7.3,45042300,670,372,53,49,0,0.685
2025_12_23_20_53_46_EVK4_mag7.3,45082300,670,372,53,48,0,0.6971
2025_12_23_20_53_46_EVK4_mag7.3,45122300,669,372,51,46,0,0.6908
2025_12_23_20_53_46_EVK4_mag7.3,45162300,669,378,52,46,0,0.6996
2025_12_23_20_53_46_EVK4_mag7.3,45202300,669,378,52,44,0,0.6988
2025_12_23_20_53_46_EVK4_mag7.3,45242300,669,377,52,43,0,0.7139
2025_12_23_20_53_46_EVK4_mag7.3,45282300,670,378,54,44,0,0.7431
2025_12_23_20_53_46_EVK4_mag7.3,45322300,670,378,55,44,0,0.7431
2025_12_23_20_53_46_EVK4_mag7.3,45362300,670,378,54,44,0,0.7574
2025_12_23_20_53_46_EVK4_mag7.3,45402300,669,378,53,45,0,0.7531
2025_12_23_20_53_46_EVK4_mag7.3,45442300,669,379,54,46,0,0.7413
2025_12_23_20_53_46_EVK4_mag7.3,45482300,669,379,54,45,0,0.746
2025_12_23_20_53_46_EVK4_mag7.3,45522300,670,379,52,44,0,0.74
2025_12_23_20_53_46_EVK4_mag7.3,45562300,669,379,52,44,0,0.7417
2025_12_23_20_53_46_EVK4_mag7.3,45602300,669,379,53,45,0,0.7441
2025_12_23_20_53_46_EVK4_mag7.3,45642300,669,379,52,44,0,0.7367
2025_12_23_20_53_46_EVK4_mag7.3,45682300,669,379,52,44,0,0.727
2025_12_23_20_53_46_EVK4_mag7.3,45722300,664,379,53,46,0,0.734
2025_12_23_20_53_46_EVK4_mag7.3,45762300,664,379,52,45,0,0.7267
2025_12_23_20_53_46_EVK4_mag7.3,45802300,664,380,52,44,0,0.7059
2025_12_23_20_53_46_EVK4_mag7.3,45842300,664,380,52,43,0,0.6879
2025_12_23_20_53_46_EVK4_mag7.3,45882300,669,380,52,44,0,0.697
2025_12_23_20_53_46_EVK4_mag7.3,45922300,669,380,51,43,0,0.6982
2025_12_23_20_53_46_EVK4_mag7.3,45962300,664,385,52,45,0,0.7007
2025_12_23_20_53_46_EVK4_mag7.3,46002300,665,380,50,44,0,0.6929
2025_12_23_20_53_46_EVK4_mag7.3,46042300,664,379,51,45,0,0.7017
2025_12_23_20_53_46_EVK4_mag7.3,46082300,664,380,51,44,0,0.7104
2025_12_23_20_53_46_EVK4_mag7.3,46122300,664,380,51,44,0,0.6965
2025_12_23_20_53_46_EVK4_mag7.3,46162300,664,385,53,45,0,0.6951
2025_12_23_20_53_46_EVK4_mag7.3,46202300,664,385,52,44,0,0.7113
2025_12_23_20_53_46_EVK4_mag7.3,46242300,664,385,51,43,0,0.7041
2025_12_23_20_53_46_EVK4_mag7.3,46282300,669,380,50,43,0,0.6967
2025_12_23_20_53_46_EVK4_mag7.3,46322300,669,380,49,42,0,0.7113
2025_12_23_20_53_46_EVK4_mag7.3,46362300,669,380,49,41,0,0.7045
2025_12_23_20_53_46_EVK4_mag7.3,46402300,665,380,49,42,0,0.7135
2025_12_23_20_53_46_EVK4_mag7.3,46442300,665,380,49,45,0,0.7644
2025_12_23_20_53_46_EVK4_mag7.3,46482300,665,380,49,41,0,0.7477
2025_12_23_20_53_46_EVK4_mag7.3,46522300,665,379,52,44,0,0.7586
2025_12_23_20_53_46_EVK4_mag7.3,46562300,669,379,60,63,0,0.6199
2025_12_23_20_53_46_EVK4_mag7.3,46602300,702,206,47,50,0,0.4702
2025_12_23_20_53_46_EVK4_mag7.3,46642300,662,379,56,52,0,0.4017
2025_12_23_20_53_46_EVK4_mag7.3,50442300,664,364,51,50,0,0.5558
2025_12_23_20_53_46_EVK4_mag7.3,50482300,710,71,57,58,0,0.4767
2025_12_23_20_53_46_EVK4_mag7.3,50522300,684,220,48,54,0,0.5398
2025_12_23_20_53_46_EVK4_mag7.3,50562300,661,386,61,55,0,0.5424
2025_12_23_20_53_46_EVK4_mag7.3,50602300,632,581,46,49,0,0.4365
2025_12_23_20_53_46_EVK4_mag7.3,50642300,623,663,39,43,0,0.5255
2025_12_23_20_53_46_EVK4_mag7.3,54482300,1166,414,78,45,0,0.4167
2025_12_23_20_53_46_EVK4_mag7.3,54522300,967,384,61,44,0,0.6378
2025_12_23_20_53_46_EVK4_mag7.3,54562300,766,355,71,47,0,0.5108
2025_12_23_20_53_46_EVK4_mag7.3,54602300,568,328,63,44,0,0.4106
2025_12_23_20_53_46_EVK4_mag7.3,54642300,380,305,52,39,0,0.6126
2025_12_23_20_53_46_EVK4_mag7.3,54682300,194,281,62,42,0,0.4404
2025_12_23_20_53_46_EVK4_mag7.3,54722300,47,258,70,43,0,0.3638
2025_12_23_20_53_46_EVK4_mag7.3,55762300,407,708,36,28,0,0.3402
2025_12_23_20_53_46_EVK4_mag7.3,55802300,406,708,39,30,0,0.5268
2025_12_23_20_53_46_EVK4_mag7.3,55842300,408,708,38,29,0,0.6407
2025_12_23_20_53_46_EVK4_mag7.3,55882300,406,707,38,28,0,0.6565
2025_12_23_20_53_46_EVK4_mag7.3,55922300,405,703,38,28,0,0.6512
2025_12_23_20_53_46_EVK4_mag7.3,55962300,406,703,38,27,0,0.678
2025_12_23_20_53_46_EVK4_mag7.3,56002300,405,703,38,27,0,0.6904
2025_12_23_20_53_46_EVK4_mag7.3,56042300,404,702,38,27,0,0.6937
2025_12_23_20_53_46_EVK4_mag7.3,56082300,405,702,38,27,0,0.6993
2025_12_23_20_53_46_EVK4_mag7.3,56122300,404,702,38,27,0,0.6829
2025_12_23_20_53_46_EVK4_mag7.3,56162300,404,703,39,28,0,0.704
2025_12_23_20_53_46_EVK4_mag7.3,56202300,406,707,38,29,0,0.6956
2025_12_23_20_53_46_EVK4_mag7.3,56242300,406,707,38,29,0,0.6955
2025_12_23_20_53_46_EVK4_mag7.3,56282300,406,707,38,28,0,0.687
2025_12_23_20_53_46_EVK4_mag7.3,56322300,407,708,37,28,0,0.6951
2025_12_23_20_53_46_EVK4_mag7.3,56362300,407,708,39,29,0,0.7224
2025_12_23_20_53_46_EVK4_mag7.3,56402300,408,707,38,29,0,0.687
2025_12_23_20_53_46_EVK4_mag7.3,56442300,408,707,37,29,0,0.6739
2025_12_23_20_53_46_EVK4_mag7.3,56482300,408,702,38,29,0,0.6569
2025_12_23_20_53_46_EVK4_mag7.3,56522300,409,702,38,28,0,0.6365
2025_12_23_20_53_46_EVK4_mag7.3,56562300,409,702,38,29,0,0.6595
2025_12_23_20_53_46_EVK4_mag7.3,56602300,409,702,38,28,0,0.6748
2025_12_23_20_53_46_EVK4_mag7.3,56642300,409,702,39,28,0,0.6633
2025_12_23_20_53_46_EVK4_mag7.3,56682300,409,702,38,28,0,0.6238
2025_12_23_20_53_46_EVK4_mag7.3,56722300,409,702,38,28,0,0.6337
2025_12_23_20_53_46_EVK4_mag7.3,56762300,408,702,38,28,0,0.6138
2025_12_23_20_53_46_EVK4_mag7.3,56802300,408,708,38,28,0,0.5343
2025_12_23_20_53_46_EVK4_mag7.3,56842300,409,708,38,29,0,0.5798
2025_12_23_20_53_46_EVK4_mag7.3,56882300,408,708,40,30,0,0.6266
2025_12_23_20_53_46_EVK4_mag7.3,56922300,408,708,40,30,0,0.6379
2025_12_23_20_53_46_EVK4_mag7.3,56962300,408,708,40,31,0,0.6301
2025_12_23_20_53_46_EVK4_mag7.3,57002300,407,708,40,30,0,0.6366
2025_12_23_20_53_46_EVK4_mag7.3,57042300,408,708,39,31,0,0.6124
2025_12_23_20_53_46_EVK4_mag7.3,57082300,408,708,39,30,0,0.6007
2025_12_23_20_53_46_EVK4_mag7.3,57122300,408,708,39,29,0,0.6082
2025_12_23_20_53_46_EVK4_mag7.3,57162300,409,708,39,29,0,0.6058
2025_12_23_20_53_46_EVK4_mag7.3,57202300,409,708,38,28,0,0.5746
2025_12_23_20_53_46_EVK4_mag7.3,57242300,409,708,37,28,0,0.5341
2025_12_23_20_53_46_EVK4_mag7.3,57282300,409,708,38,28,0,0.5694
2025_12_23_20_53_46_EVK4_mag7.3,57322300,409,708,37,27,0,0.5873
2025_12_23_20_53_46_EVK4_mag7.3,57362300,409,708,37,28,0,0.6164
2025_12_23_20_53_46_EVK4_mag7.3,57402300,409,708,36,27,0,0.5958
2025_12_23_20_53_46_EVK4_mag7.3,57442300,410,708,36,28,0,0.6115
2025_12_23_20_53_46_EVK4_mag7.3,57482300,410,708,36,28,0,0.5808
2025_12_23_20_53_46_EVK4_mag7.3,57522300,416,708,33,27,0,0.5701
2025_12_23_20_53_46_EVK4_mag7.3,57562300,410,708,36,28,0,0.5721
2025_12_23_20_53_46_EVK4_mag7.3,57602300,409,708,37,28,0,0.6039
2025_12_23_20_53_46_EVK4_mag7.3,57642300,409,708,38,29,0,0.6249
2025_12_23_20_53_46_EVK4_mag7.3,57682300,409,708,38,29,0,0.6324
2025_12_23_20_53_46_EVK4_mag7.3,57722300,409,708,38,28,0,0.6148
2025_12_23_20_53_46_EVK4_mag7.3,57762300,409,708,39,29,0,0.5853
2025_12_23_20_53_46_EVK4_mag7.3,57802300,409,708,38,29,0,0.567
2025_12_23_20_53_46_EVK4_mag7.3,57842300,409,708,38,29,0,0.5807
2025_12_23_20_53_46_EVK4_mag7.3,57882300,408,703,38,28,0,0.6397
2025_12_23_20_53_46_EVK4_mag7.3,57922300,409,703,37,27,0,0.667
2025_12_23_20_53_46_EVK4_mag7.3,57962300,410,703,35,27,0,0.5588
2025_12_23_20_53_46_EVK4_mag7.3,58002300,410,706,39,29,0,0.5797
2025_12_23_20_53_46_EVK4_mag7.3,58042300,410,707,39,30,0,0.5041
2025_12_23_20_53_46_EVK4_mag7.3,58082300,410,707,38,29,0,0.571
2025_12_23_20_53_46_EVK4_mag7.3,58122300,410,704,36,28,0,0.661
2025_12_23_20_53_46_EVK4_mag7.3,58162300,410,704,36,28,0,0.6175
2025_12_23_20_53_46_EVK4_mag7.3,58202300,232,333,50,37,0,0.4583
2025_12_23_20_53_46_EVK4_mag7.3,58242300,469,380,54,40,0,0.5099
2025_12_23_20_53_46_EVK4_mag7.3,58282300,634,409,62,46,0,0.5912
2025_12_23_20_53_46_EVK4_mag7.3,58322300,725,423,65,46,0,0.7132
2025_12_23_20_53_46_EVK4_mag7.3,58362300,726,416,69,49,0,0.7273
2025_12_23_20_53_46_EVK4_mag7.3,58402300,685,401,75,60,0,0.6361
2025_12_23_20_53_46_EVK4_mag7.3,58442300,666,393,57,55,0,0.7774
2025_12_23_20_53_46_EVK4_mag7.3,58482300,671,393,58,51,0,0.8933
2025_12_23_20_53_46_EVK4_mag7.3,58522300,671,395,60,50,0,0.8221
2025_12_23_20_53_46_EVK4_mag7.3,58562300,665,395,58,50,0,0.7622
2025_12_23_20_53_46_EVK4_mag7.3,58602300,670,394,60,51,0,0.7826
2025_12_23_20_53_46_EVK4_mag7.3,58642300,669,393,61,51,0,0.7711
2025_12_23_20_53_46_EVK4_mag7.3,58682300,664,393,60,48,0,0.777
2025_12_23_20_53_46_EVK4_mag7.3,58722300,669,393,59,50,0,0.7188
2025_12_23_20_53_46_EVK4_mag7.3,58762300,664,388,56,49,0,0.7191
2025_12_23_20_53_46_EVK4_mag7.3,58802300,663,387,56,48,0,0.7614
2025_12_23_20_53_46_EVK4_mag7.3,58842300,664,387,56,50,0,0.7202
2025_12_23_20_53_46_EVK4_mag7.3,58882300,663,386,58,51,0,0.7459
2025_12_23_20_53_46_EVK4_mag7.3,58922300,662,386,59,53,0,0.7541
2025_12_23_20_53_46_EVK4_mag7.3,58962300,662,385,60,54,0,0.76
2025_12_23_20_53_46_EVK4_mag7.3,59002300,660,380,57,47,0,0.756
2025_12_23_20_53_46_EVK4_mag7.3,59042300,660,380,58,49,0,0.766
2025_12_23_20_53_46_EVK4_mag7.3,59082300,660,379,58,50,0,0.7645
2025_12_23_20_53_46_EVK4_mag7.3,59122300,659,379,58,49,0,0.7666
2025_12_23_20_53_46_EVK4_mag7.3,59162300,659,379,59,50,0,0.7774
2025_12_23_20_53_46_EVK4_mag7.3,59202300,661,379,59,51,0,0.7579
2025_12_23_20_53_46_EVK4_mag7.3,59242300,661,379,59,50,0,0.743
2025_12_23_20_53_46_EVK4_mag7.3,59282300,661,379,60,51,0,0.7321
2025_12_23_20_53_46_EVK4_mag7.3,59322300,662,379,59,52,0,0.6996
2025_12_23_20_53_46_EVK4_mag7.3,59362300,662,379,59,51,0,0.6994
2025_12_23_20_53_46_EVK4_mag7.3,59402300,662,380,58,49,0,0.6842
2025_12_23_20_53_46_EVK4_mag7.3,59442300,663,380,57,47,0,0.6562
2025_12_23_20_53_46_EVK4_mag7.3,59482300,664,380,57,47,0,0.6563
2025_12_23_20_53_46_EVK4_mag7.3,59522300,664,380,57,47,0,0.6427
2025_12_23_20_53_46_EVK4_mag7.3,59562300,663,380,56,46,0,0.6381
2025_12_23_20_53_46_EVK4_mag7.3,59602300,664,380,56,46,0,0.6485
2025_12_23_20_53_46_EVK4_mag7.3,59642300,670,380,57,47,0,0.7115
2025_12_23_20_53_46_EVK4_mag7.3,59682300,670,379,57,48,0,0.7102
2025_12_23_20_53_46_EVK4_mag7.3,59722300,671,379,56,48,0,0.7333
2025_12_23_20_53_46_EVK4_mag7.3,59762300,671,379,56,49,0,0.7188
2025_12_23_20_53_46_EVK4_mag7.3,59802300,671,379,56,49,0,0.7344
2025_12_23_20_53_46_EVK4_mag7.3,59842300,670,379,56,51,0,0.7147
2025_12_23_20_53_46_EVK4_mag7.3,59882300,671,379,57,51,0,0.7244
2025_12_23_20_53_46_EVK4_mag7.3,59922300,671,378,58,53,0,0.7461
2025_12_23_20_53_46_EVK4_mag7.3,59962300,671,378,60,58,0,0.694
2025_12_23_20_53_46_EVK4_mag7.3,60002300,671,378,59,57,0,0.6825
2025_12_23_20_53_46_EVK4_mag7.3,60042300,672,372,58,55,0,0.6795
2025_12_23_20_53_46_EVK4_mag7.3,60082300,671,378,59,55,0,0.6747
2025_12_23_20_53_46_EVK4_mag7.3,60122300,671,372,57,53,0,0.6892
2025_12_23_20_53_46_EVK4_mag7.3,60162300,671,372,54,49,0,0.69
2025_12_23_20_53_46_EVK4_mag7.3,60202300,671,378,55,51,0,0.6765
2025_12_23_20_53_46_EVK4_mag7.3,60242300,671,378,54,49,0,0.7004
2025_12_23_20_53_46_EVK4_mag7.3,60282300,671,378,54,48,0,0.7276
2025_12_23_20_53_46_EVK4_mag7.3,60322300,670,378,53,47,0,0.7076
2025_12_23_20_53_46_EVK4_mag7.3,60362300,670,378,53,47,0,0.7119
2025_12_23_20_53_46_EVK4_mag7.3,60402300,671,378,52,44,0,0.7454
2025_12_23_20_53_46_EVK4_mag7.3,60442300,672,379,54,45,0,0.7642
2025_12_23_20_53_46_EVK4_mag7.3,60482300,672,379,55,46,0,0.7558
2025_12_23_20_53_46_EVK4_mag7.3,60522300,671,379,53,44,0,0.7638
2025_12_23_20_53_46_EVK4_mag7.3,60562300,671,379,54,46,0,0.7644
2025_12_23_20_53_46_EVK4_mag7.3,60602300,671,379,54,45,0,0.7562
2025_12_23_20_53_46_EVK4_mag7.3,60642300,672,379,54,45,0,0.7706
2025_12_23_20_53_46_EVK4_mag7.3,60682300,671,379,54,46,0,0.7562
2025_12_23_20_53_46_EVK4_mag7.3,60722300,672,379,55,46,0,0.7456
2025_12_23_20_53_46_EVK4_mag7.3,60762300,672,379,56,49,0,0.7465
2025_12_23_20_53_46_EVK4_mag7.3,60802300,672,380,57,49,0,0.7384
2025_12_23_20_53_46_EVK4_mag7.3,60842300,672,380,55,47,0,0.7323
2025_12_23_20_53_46_EVK4_mag7.3,60882300,672,380,56,47,0,0.7229
2025_12_23_20_53_46_EVK4_mag7.3,60922300,672,380,55,47,0,0.7127
2025_12_23_20_53_46_EVK4_mag7.3,60962300,671,380,55,47,0,0.7126
2025_12_23_20_53_46_EVK4_mag7.3,61002300,671,380,54,46,0,0.6986
2025_12_23_20_53_46_EVK4_mag7.3,61042300,671,380,53,44,0,0.7258
2025_12_23_20_53_46_EVK4_mag7.3,61082300,671,380,52,43,0,0.7412
2025_12_23_20_53_46_EVK4_mag7.3,61122300,671,380,51,41,0,0.7538
2025_12_23_20_53_46_EVK4_mag7.3,61162300,670,380,51,42,0,0.7596
2025_12_23_20_53_46_EVK4_mag7.3,61202300,671,380,51,42,0,0.7445
2025_12_23_20_53_46_EVK4_mag7.3,61242300,670,380,53,42,0,0.7483
2025_12_23_20_53_46_EVK4_mag7.3,61282300,670,385,54,46,0,0.7057
2025_12_23_20_53_46_EVK4_mag7.3,61322300,671,385,55,49,0,0.6855
2025_12_23_20_53_46_EVK4_mag7.3,61362300,671,386,55,50,0,0.6915
2025_12_23_20_53_46_EVK4_mag7.3,61402300,671,380,52,44,0,0.6955
2025_12_23_20_53_46_EVK4_mag7.3,61442300,671,380,53,45,0,0.7178
2025_12_23_20_53_46_EVK4_mag7.3,61482300,671,386,55,46,0,0.7549
2025_12_23_20_53_46_EVK4_mag7.3,61522300,671,386,54,45,0,0.752
2025_12_23_20_53_46_EVK4_mag7.3,61562300,671,386,55,45,0,0.7393
2025_12_23_20_53_46_EVK4_mag7.3,61602300,670,385,55,44,0,0.7852
2025_12_23_20_53_46_EVK4_mag7.3,61642300,670,385,56,44,0,0.7343
2025_12_23_20_53_46_EVK4_mag7.3,61682300,670,380,57,46,0,0.773
2025_12_23_20_53_46_EVK4_mag7.3,61722300,672,379,63,70,0,0.6294
2025_12_23_20_53_46_EVK4_mag7.3,61762300,702,236,51,57,0,0.501
2025_12_23_20_53_46_EVK4_mag7.3,61802300,672,380,52,51,0,0.4702
2025_12_23_20_53_46_EVK4_mag7.3,63762300,488,259,44,34,0,0.3901
2025_12_23_20_53_46_EVK4_mag7.3,63802300,488,259,43,34,0,0.4159
2025_12_23_20_53_46_EVK4_mag7.3,63842300,489,260,43,35,0,0.4624
2025_12_23_20_53_46_EVK4_mag7.3,63882300,489,260,43,35,0,0.4763
2025_12_23_20_53_46_EVK4_mag7.3,63922300,489,260,44,36,0,0.4654
2025_12_23_20_53_46_EVK4_mag7.3,63962300,489,259,45,36,0,0.5145
2025_12_23_20_53_46_EVK4_mag7.3,64002300,489,259,42,35,0,0.4126
2025_12_23_20_53_46_EVK4_mag7.3,64042300,489,259,43,35,0,0.3852
2025_12_23_20_53_46_EVK4_mag7.3,64082300,489,259,43,35,0,0.3942
2025_12_23_20_53_46_EVK4_mag7.3,64122300,489,259,44,36,0,0.4115
